ID_Producto,Codigo_Producto,Nombre_Producto,Categoria,Subcategoria,Color,Talla,Peso_Libras,Unidad_Medida,Linea_Producto,Clase_Producto,Estilo,Costo_Estandar,Precio_Lista,Margen_Bruto_$,Margen_Bruto_%,Stock_Actual,Valor_Inventario_Costo,Valor_Inventario_Precio_Lista,Ubicaciones_Disponibles,Estado_Inventario,Tipo_Adquisicion,Dias_Fabricacion,Punto_Reorden,Stock_Seguridad,Total_Ordenes_Historicas,Unidades_Vendidas_Historicas,Precio_Promedio_Vendido,Precio_Minimo_Vendido,Precio_Maximo_Vendido,Ingresos_Totales_Historicos,Descuento_Promedio_Historico_%,Descuento_Maximo_Historico_%,Descuento_Minimo_Sugerido_%,Descuento_Maximo_Sugerido_%,Indice_Rotacion,Dias_Desde_Ultima_Venta,Fecha_Inicio_Venta,Fecha_Fin_Venta,Fecha_Descontinuado,Primera_Venta_Real,Ultima_Venta_Real,Clasificacion_Ventas,Clasificacion_Margen,Precio_Con_Descuento_Minimo,Precio_Con_Descuento_Maximo,Rentabilidad_Unitaria_Min,Rentabilidad_Unitaria_Max,Potencial_Ingresos_Stock_Actual,Score_Prioridad_Venta
943,FR-M21B-40,"LL Mountain Frame - Black, 40",Components,Mountain Frames,Black,40,2.88,Centimeter,M ,L ,U ,136.785,249.79,113.01,45.24,719,98348.42,179599.01,6,Stock_Alto,Fabricado_Interno,2,375,500,6,8,149.87,149.87,149.87,1198.99,0.0,0.0,13.57,31.67,0,4507.0,2013-05-30,,,2013-05-30,2013-06-30,Sobrestockeado,Margen_Medio,215.89,170.68,79.1,33.9,179599.01,6.2
897,FR-T67U-58,"LL Touring Frame - Blue, 58",Components,Touring Frames,Blue,58,3.16,Centimeter,T ,L ,U ,199.8519,333.42,133.57,40.06,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,2,4,200.05,200.05,200.05,800.21,0.0,0.0,12.02,28.04,0,4507.0,2013-05-30,,,2013-06-30,2013-06-30,Normal,Margen_Medio,293.34,239.93,93.49,40.08,0.0,3.2
911,SE-R581,LL Road Seat/Saddle,Components,Saddles,,,,,R ,L ,,12.0413,27.12,15.08,55.59,906,10909.42,24570.72,3,Stock_Alto,Comprado_Externo,1,375,500,6,10,16.27,16.27,16.27,162.72,0.0,0.0,16.68,38.91,0,4476.0,2013-05-30,,,2013-05-30,2013-07-31,Sobrestockeado,Margen_Alto,22.6,16.57,10.56,4.53,24570.72,9.74
379,HN-1224,Hex Nut 7,,,,,,,,,,0.0,0.0,0.0,,1911,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
383,HN-3416,Hex Nut 23,,,,,,,,,,0.0,0.0,0.0,,1901,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
367,HJ-5161,Thin-Jam Hex Nut 3,,,,,,,,,,0.0,0.0,0.0,,1901,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
387,HN-5161,Hex Nut 10,,,,,,,,,,0.0,0.0,0.0,,1888,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
393,HN-7161,Hex Nut 14,,,,,,,,,,0.0,0.0,0.0,,1880,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
489,MT-1000,Metal Tread Plate,,,,,,,,,,0.0,0.0,0.0,,1837,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
396,HN-9161,Hex Nut 18,,,,,,,,,,0.0,0.0,0.0,,1824,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
389,HN-5400,Hex Nut 2,,,,,,,,,,0.0,0.0,0.0,,1808,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
376,HN-1032,Hex Nut 6,,,,,,,,,,0.0,0.0,0.0,,1781,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
371,HJ-7161,Thin-Jam Hex Nut 7,,,,,,,,,,0.0,0.0,0.0,,1781,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
490,NI-4127,LL Nipple,,,,,,,,L ,,0.0,0.0,0.0,,1780,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
385,HN-3824,Hex Nut 13,,,,,,,,,,0.0,0.0,0.0,,1778,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
363,HJ-3410,Thin-Jam Hex Nut 15,,,,,,,,,,0.0,0.0,0.0,,1761,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
321,CN-6137,Chainring Nut,,,Silver,,,,,,,0.0,0.0,0.0,,1750,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
325,DC-8732,Decal 1,,,,,,,,,,0.0,0.0,0.0,,1750,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
475,LW-9160,Lock Washer 11,,,,,,,,,,0.0,0.0,0.0,,1743,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
474,LW-8000,Lock Washer 3,,,,,,,,,,0.0,0.0,0.0,,1738,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
473,LW-7160,Lock Washer 9,,,,,,,,,,0.0,0.0,0.0,,1733,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
472,LW-6000,Lock Washer 2,,,,,,,,,,0.0,0.0,0.0,,1728,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
471,LW-5800,Lock Washer 12,,,,,,,,,,0.0,0.0,0.0,,1724,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
365,HJ-3816,Thin-Jam Hex Nut 5,,,,,,,,,,0.0,0.0,0.0,,1721,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
470,LW-5160,Lock Washer 7,,,,,,,,,,0.0,0.0,0.0,,1719,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
417,LI-5160,Internal Lock Washer 6,,,,,,,,,,0.0,0.0,0.0,,1715,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
469,LW-4000,Lock Washer 1,,,,,,,,,,0.0,0.0,0.0,,1714,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
468,LW-3800,Lock Washer 8,,,,,,,,,,0.0,0.0,0.0,,1709,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
467,LW-3400,Lock Washer 13,,,,,,,,,,0.0,0.0,0.0,,1704,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
413,LI-1200,Internal Lock Washer 4,,,,,,,,,,0.0,0.0,0.0,,1703,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
346,FW-5160,Flat Washer 3,,,,,,,,,,0.0,0.0,0.0,,1702,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
466,LW-1400,Lock Washer 6,,,,,,,,,,0.0,0.0,0.0,,1700,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
465,LW-1201,Lock Washer 10,,,,,,,,,,0.0,0.0,0.0,,1695,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
464,LW-1200,Lock Washer 5,,,,,,,,,,0.0,0.0,0.0,,1690,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
440,LN-1213,Lock Nut 16,,,,,,,,,,0.0,0.0,0.0,,1690,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
478,MB-6061,Metal Bar 2,,,,,,,,,,0.0,0.0,0.0,,1687,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
463,LW-1000,Lock Washer 4,,,,,,,,,,0.0,0.0,0.0,,1685,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
326,DC-9824,Decal 2,,,,,,,,,,0.0,0.0,0.0,,1684,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
322,CR-7833,Chainring,,,Black,,,,,,,0.0,0.0,0.0,,1684,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
323,CR-9981,Crown Race,,,,,,,,,,0.0,0.0,0.0,,1684,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
483,MS-1256,Metal Sheet 3,,,,,,,,,,0.0,0.0,0.0,,1681,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
439,LN-1032,Lock Nut 6,,,,,,,,,,0.0,0.0,0.0,,1680,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
441,LN-1220,Lock Nut 17,,,,,,,,,,0.0,0.0,0.0,,1676,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
343,FW-1400,Flat Washer 2,,,,,,,,,,0.0,0.0,0.0,,1673,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
407,LE-3800,External Lock Washer 7,,,,,,,,,,0.0,0.0,0.0,,1672,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
438,LN-1024,Lock Nut 5,,,,,,,,,,0.0,0.0,0.0,,1671,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
437,LJ-9161,Thin-Jam Lock Nut 11,,,,,,,,,,0.0,0.0,0.0,,1661,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
442,LN-1224,Lock Nut 7,,,,,,,,,,0.0,0.0,0.0,,1661,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
480,MP-2503,Metal Plate 1,,,,,,,,,,0.0,0.0,0.0,,1661,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
486,MS-2341,Metal Sheet 5,,,,,,,,,,0.0,0.0,0.0,,1661,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
528,SL-0931,Seat Lug,,,,,,,,,,0.0,0.0,0.0,,1653,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
436,LJ-9080,Thin-Jam Lock Nut 12,,,,,,,,,,0.0,0.0,0.0,,1652,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
461,LR-2398,Lock Ring,,,Silver,,,,,,,0.0,0.0,0.0,,1652,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
397,HN-9168,Hex Nut 19,,,,,,,,,,0.0,0.0,0.0,,1652,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
443,LN-1420,Lock Nut 8,,,,,,,,,,0.0,0.0,0.0,,1647,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
435,LJ-7162,Thin-Jam Lock Nut 8,,,,,,,,,,0.0,0.0,0.0,,1642,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
460,LN-9161,Lock Nut 18,,,,,,,,,,0.0,0.0,0.0,,1642,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
459,LN-9080,Lock Nut 19,,,,,,,,,,0.0,0.0,0.0,,1632,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
434,LJ-7161,Thin-Jam Lock Nut 7,,,,,,,,,,0.0,0.0,0.0,,1632,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
444,LN-1428,Lock Nut 9,,,,,,,,,,0.0,0.0,0.0,,1632,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
422,LJ-1213,Thin-Jam Lock Nut 9,,,,,,,,,,0.0,0.0,0.0,,1632,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
361,HJ-1420,Thin-Jam Hex Nut 1,,,,,,,,,,0.0,0.0,0.0,,1631,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
324,CS-2812,Chain Stays,,,,,,,,,,0.0,0.0,0.0,,1629,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
328,EC-M092,Mountain End Caps,,,,,,,,,,0.0,0.0,0.0,,1629,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
423,LJ-1220,Thin-Jam Lock Nut 10,,,,,,,,,,0.0,0.0,0.0,,1628,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
424,LJ-1420,Thin-Jam Lock Nut 1,,,,,,,,,,0.0,0.0,0.0,,1623,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
433,LJ-5818,Thin-Jam Lock Nut 14,,,,,,,,,,0.0,0.0,0.0,,1623,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
458,LN-8320,Lock Nut 4,,,,,,,,,,0.0,0.0,0.0,,1623,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
445,LN-3410,Lock Nut 22,,,,,,,,,,0.0,0.0,0.0,,1618,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
425,LJ-1428,Thin-Jam Lock Nut 2,,,,,,,,,,0.0,0.0,0.0,,1618,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
411,LE-8000,External Lock Washer 2,,,,,,,,,,0.0,0.0,0.0,,1614,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
432,LJ-5811,Thin-Jam Lock Nut 13,,,,,,,,,,0.0,0.0,0.0,,1613,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
457,LN-7162,Lock Nut 15,,,,,,,,,,0.0,0.0,0.0,,1613,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
426,LJ-3410,Thin-Jam Lock Nut 15,,,,,,,,,,0.0,0.0,0.0,,1613,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
427,LJ-3416,Thin-Jam Lock Nut 16,,,,,,,,,,0.0,0.0,0.0,,1608,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
428,LJ-3816,Thin-Jam Lock Nut 5,,,,,,,,,,0.0,0.0,0.0,,1604,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
456,LN-7161,Lock Nut 14,,,,,,,,,,0.0,0.0,0.0,,1604,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
431,LJ-5162,Thin-Jam Lock Nut 4,,,,,,,,,,0.0,0.0,0.0,,1604,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
446,LN-3416,Lock Nut 23,,,,,,,,,,0.0,0.0,0.0,,1604,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
329,EC-R098,Road End Caps,,,,,,,,,,0.0,0.0,0.0,,1601,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
429,LJ-3824,Thin-Jam Lock Nut 6,,,,,,,,,,0.0,0.0,0.0,,1599,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
430,LJ-5161,Thin-Jam Lock Nut 3,,,,,,,,,,0.0,0.0,0.0,,1594,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
455,LN-6320,Lock Nut 3,,,,,,,,,,0.0,0.0,0.0,,1594,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
527,SK-9283,Spokes,,,,,,,,,,0.0,0.0,0.0,,1590,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
447,LN-3816,Lock Nut 12,,,,,,,,,,0.0,0.0,0.0,,1589,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
454,LN-5818,Lock Nut 21,,,,,,,,,,0.0,0.0,0.0,,1584,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
453,LN-5811,Lock Nut 20,,,,,,,,,,0.0,0.0,0.0,,1575,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
448,LN-3824,Lock Nut 13,,,,,,,,,,0.0,0.0,0.0,,1575,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
